id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
3729,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-38,187.0,UX / Service Designer
3730,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-157,1068.87,Distributed Systems Engineer
3731,20,Oct 1-15 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-99,936.0,Android Automotive Developer - Google Automotive Services
3732,20,Oct 1-15 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-10,720.0,Senior Frontend Engineer - Typescript + React + CSS
3733,20,Oct 1-15 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-15,680.0,Sr. Frontend Engineer -- React.js/React Native
3734,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-96,1000.0,"""Senior Product Manager, Digital Incubator, Payments"""
3735,20,Oct 1-15 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-28,145.36,React Native Developer (Android & iOS)
3736,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-97,480.0,Sr. Front-End Engineer - Typescript + React + CSS
3737,20,Oct 1-15 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-62,547.5,Sr. Data Engineer - Python
3738,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-37,340.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3739,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-118,400.0,Senior Product Designer
3740,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-156,458.2,Software Engineer (Test Focus)
3741,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-228,640.0,Senior React Native Engineer
3742,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-229,240.0,Senior React Native Engineer
3743,20,Oct 1-15 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-9,360.0,Senior Product Designer
3744,20,Oct 1-15 2021 Network Fees,-331,https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,331-5,420.0,Full stack engineer needed to create analytics dashboard and Stripe Subscription!
3745,20,Oct 1-15 2021 Network Fees,Be@TheFourFront (414),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/66/f166440a331fc23be019ef179ff5bc69.png,414-5,226.91,Sr.Full Stack Developer (Django/Python developer)
3746,20,Oct 1-15 2021 Network Fees,Ceridian (411),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2e/4c/2e4cdf67b3e2295e74cbb35d4f56ed26.png,411-6,691.2,Senior iOS Engineer
3747,20,Oct 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-158,50.0,Associate QA Engineer
3748,20,Oct 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-65,280.0,Full Stack Developer (React/Python/Django)
3749,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-42,100.0,Growth - Marketing Automation
3750,20,Oct 1-15 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-30,576.0,"""Senior Engineer, .NET/C#"""
3751,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-43,100.0,Growth - Marketing Automation
3752,20,Oct 1-15 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-7,420.0,Senior Product Designer
3753,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-227,280.0,TaskRabbit Full Stack Engineer
3754,20,Oct 1-15 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-25,340.0,Frontend Software Developer (React)
3755,20,Oct 1-15 2021 Network Fees,bit.io (268),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/9f/f4/9ff4a84edb724b352f4c585099182750.png,268-15,1376.0,Front End Software Engineer
3756,20,Oct 1-15 2021 Network Fees,Twitter (452),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/cb/53/cb530b2cfbcae799db729aa2546edd63.png,452-4,1344.0,Sr. Product Designer
3757,20,Oct 1-15 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-7,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
3758,20,Oct 1-15 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-24,236.25,Frontend Software Developer (React)
3759,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-117,493.75,"""Sr. Product Designer, Sell Side"""
3760,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-60,160.0,Data Engineer
3761,20,Oct 1-15 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-5,1017.45,Senior Full-Stack Engineer (Ruby on Rails)
3762,20,Oct 1-15 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-96,1120.0,Sr. iOS Developer
3763,20,Oct 1-15 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-97,1120.0,Sr. iOS Developer
3764,20,Oct 1-15 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-138,880.0,Service Designer (Life Insurance Division)
3765,20,Oct 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-63,704.0,Backend Developer
3766,20,Oct 1-15 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-23,880.0,Senior Product Owner
3767,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-225,260.0,Sr. Front End Developer - React Native
3768,20,Oct 1-15 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-157,400.0,React Native Developer
3769,20,Oct 1-15 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-60,300.0,"""Director, Demand Generation Marketing (contract-to-hire)"""
3770,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-112,520.0,"""Sr Product Designer, Design System"""
3771,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-94,625.0,"""Senior Product Manager, Digital Incubator, Direct"""
3772,20,Oct 1-15 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-24,500.0,Product Manager (Fintech)
3773,20,Oct 1-15 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-58,660.0,Machine Learning Consultant (Design/Architecture)
3774,20,Oct 1-15 2021 Network Fees,Common Sense Networks (13),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1b/4c/1b4c1712653ec22c90875e8b2e95f8db.png,13-59,1528.5,Walled Garden web application development
3775,20,Oct 1-15 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-139,288.0,Senior Back-End Developer
3776,20,Oct 1-15 2021 Network Fees,American Innovations (311),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/48/99/4899181c6bd21ff92e36ebe5e6d0dda0.png,311-3,1072.0,Consultant
3777,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-155,480.02,Software Engineer (Test Focus)
3778,20,Oct 1-15 2021 Network Fees,Lucra Sports (265),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c5/ac/c5ac368ef694d0d094735485679c245a.png,265-16,1987.7,Lead iOS Developer
3779,20,Oct 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-64,280.0,Full Stack Developer (React/Python/Django) - 2x roles
3780,20,Oct 1-15 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-54,1008.0,Technical Program Manager
3781,20,Oct 1-15 2021 Network Fees,Citi (400),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e1/05/e1055c9a57290c280a49cb9262b9d6b0.png,400-2,425.0,Solution Architect
3782,20,Oct 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-72,400.0,Sr. Product Designer
3783,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-39,420.0,Engineering Manager / Tech Lead
3784,20,Oct 1-15 2021 Network Fees,DubClub (449),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/33/d6/33d6fde93a647abf2892f0403faa295d.png,449-2,684.33,Principal Full Stack Developer
3785,20,Oct 1-15 2021 Network Fees,athenahealth (147),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/77/6677ea72fa30ede5062b8fe06e7423a4.png,147-14,792.0,Senior Android Developer
3786,20,Oct 1-15 2021 Network Fees,ODIN (398),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1c/dc/1cdc23178f8ecbc65f61baa81a161cc7.png,398-3,1205.92,Full Stack Developer (AWS + Node)
3787,20,Oct 1-15 2021 Network Fees,DubClub (449),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/33/d6/33d6fde93a647abf2892f0403faa295d.png,449-3,584.25,Principal Full Stack Developer
3788,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-113,400.0,"""Sr. Product Designer, Sell Side"""
3789,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-226,560.0,Full Stack Engineer: Ruby on Rails and React
3790,20,Oct 1-15 2021 Network Fees,Ceridian (411),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2e/4c/2e4cdf67b3e2295e74cbb35d4f56ed26.png,411-4,276.0,"""Senior Product Designer, Design System"""
3791,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-40,384.0,Senior Copy Writer
3792,20,Oct 1-15 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-10,540.0,Sr Data Engineer
3793,20,Oct 1-15 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-28,1000.0,"""Senior Product Designer, Provider Experience"""
3794,20,Oct 1-15 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-7,720.0,Sr. Product Designer (Prototyper)
3795,20,Oct 1-15 2021 Network Fees,Pacific Western Bank (153),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/3c/cf/3ccfaf275537ebbe608c58caa28439c5.png,153-8,400.0,Sr. Digital Products and Services Designer
3796,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-58,600.0,Frontend / Mobile Engineer
3797,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-59,600.0,Senior Full Stack Software Engineer
3798,20,Oct 1-15 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-60,600.0,Senior Back-End Engineer - Node.js & GCP
3799,20,Oct 1-15 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-28,400.0,Senior Product Designer
3800,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-95,400.0,Product Manager
3801,20,Oct 1-15 2021 Network Fees,Ceridian (411),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2e/4c/2e4cdf67b3e2295e74cbb35d4f56ed26.png,411-5,792.0,Content Designer
3802,20,Oct 1-15 2021 Network Fees,American Eagle Outfitters (249),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/70/0a/700a1056b716d5c04c9f2de37ace4358.png,249-24,400.0,ELK Developer
3803,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-114,480.0,UX Program Manager
3804,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-36,64.0,ELK Stack Consultant
3805,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-41,320.0,Growth Sr/Software - Engineer Tech Lead
3806,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-115,380.0,"""UX Content Designer, Design Systems"""
3807,20,Oct 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-73,850.5,"""Designer, Digital Marketing"""
3808,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-116,472.0,"""Sr. Product Designer, Sell Side"""
3223,19,Sept 2021 Network Fees,Startups.com (371),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0f/46/0f46bb261a5e75f86557d0c38fa957ca.png,371-6,880.0,"""Full-Stack Product Engineer: React/Node.js, Remote"""
3470,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-28,408.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3469,19,Sept 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-6,288.0,Senior Product Designer
3468,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-55,224.0,Full Stack Developer (React/Python/Django)
3467,19,Sept 2021 Network Fees,Crosslake Technologies (437),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/bf/e1/bfe1ac0d2f4fc9ffc286b975b91bc80b.png,437-2,914.56,Senior Full-Stack Engineer (Ruby on Rails)
3466,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-81,480.0,Sr. Front-End Engineer - Typescript + React + CSS
3465,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-141,444.82,Software Engineer (Test Focus)
3464,19,Sept 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-6,384.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3463,19,Sept 2021 Network Fees,Lexmark International Inc (151),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/73/1c/731c21c740235b8d7f7890a4c133dbc2.png,151-25,540.0,Sr Cloud SRE (Site Reliability Engineer)
3462,19,Sept 2021 Network Fees,Colgate Palmolive (280),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e2/84/e2842c3a5f05d2a0623544604097751c.png,280-14,770.0,Brand Design Manager
3461,19,Sept 2021 Network Fees,Wayfair - ISC (328),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d0/63/d063fd0b1aae5424f6d4f99903366373.png,328-7,1008.0,Sr. Python Developer - Logistics Engineering
3460,19,Sept 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-32,600.0,Principal Full Stack Engineer
3459,19,Sept 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-25,180.53,React Native Developer (Android & iOS)
3458,19,Sept 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-4,336.0,Senior Product Designer
3457,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-82,290.0,Product Manager
3456,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-131,288.0,UI/UX Designer
3455,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-30,87.5,Data Analyst / Growth Operations
3454,19,Sept 2021 Network Fees,Princeton Equity Group (106),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/41/ae41af4ef32ad1a3ccf88086e3464087.png,106-39,327.54,Data Analyst
3453,19,Sept 2021 Network Fees,Myriad Genetics (369),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/94/ee/94eea561f52fd329c0cc48857a55cd21.png,369-2,700.0,Marketing Graphic Designer | Myriad | ASAP - October 31
3452,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-155,1075.2,Senior UX/UI Designer (Will Rogers - W2)
3451,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-130,760.0,Service Designer (Retirement Solutions)
3450,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-49,765.0,Visual Designer
3449,19,Sept 2021 Network Fees,-331,https://d1m1s6un1a8qgj.cloudfront.net/static/default-avatar-squared.png,331-2,450.0,Conversion Oriented Web Designer
3448,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-56,720.0,Front End Developer
3447,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-143,722.11,Research Engineer / Cryptoeconomist
3446,19,Sept 2021 Network Fees,Hallsy (378),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/63/9563a219977e917b1e5cecc65a8c2a57.png,378-12,240.0,React Dev (Startup)
3445,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-142,530.75,Software Engineer (Test Focus)
3444,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-154,795.2,Senior Data Analyst (John Cooper W2)
3443,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-147,336.0,Senior Full-Stack Engineer
3442,19,Sept 2021 Network Fees,Deloitte (47),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/17/04/17045c8e6200a63e46c9d91a43e9fbd0.png,47-49,676.0,Product Owner
3441,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-29,720.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
